applicant_id,gender,married,dependents,education,self_employed,applicant_income,coapplicant_income,loan_amount,loan_amount_term,credit_history,property_area,loan_status
ab4a989e-1c09-40e9-80a0-4c9b29e2c9a9,Female,Yes,2,Graduate,Yes,7234,4937,346,480,1,Semiurban,No
3c99421a-1081-4b3d-84f6-b60ae25672da,Female,No,2,Graduate,No,8013,4786,469,360,1,Semiurban,No
4354d1b7-56c0-4751-825a-3fb1f478be3c,Female,No,1,Not Graduate,No,8653,2974,455,480,0,Semiurban,No
28ceb73d-b456-437d-83ae-91e0455a1e46,Male,No,2,Graduate,Yes,13104,1810,464,360,1,Semiurban,No
b3bd7750-67c6-46d0-922d-1a24479b0eee,Female,Yes,2,Graduate,No,13621,408,370,240,0,Semiurban,No
65524c36-323b-4cd3-8e99-2498fc799f5f,Female,Yes,2,Not Graduate,No,12921,3621,199,240,0,Rural,No
d8350ffd-bd0b-4e6d-8d39-061d1194a0ce,Female,Yes,3,Graduate,No,5171,653,354,240,0,Urban,No
3c5472f0-3bb5-4177-9fd7-7254df61c6dc,Female,Yes,0,Graduate,Yes,7556,2005,408,300,1,Rural,No
3d90a27c-19cd-4317-b4ae-72d9c214dbee,Female,Yes,0,Not Graduate,Yes,13035,3932,230,360,0,Semiurban,No
87bf283f-5f3e-4a24-b64b-bb53c1898c29,Female,No,3,Graduate,No,4457,572,461,240,1,Urban,No
b3a9f82c-4e5a-4f68-800e-4e26c94f93d8,Male,No,1,Graduate,Yes,13388,1466,464,300,1,Rural,No
380ddfcf-efca-4d5d-9b1d-f50cd131f7bb,Male,No,3,Graduate,No,14090,4862,104,180,1,Rural,Yes
56070f7b-a35c-42a7-9da0-0590848e367b,Female,No,2,Not Graduate,No,14280,473,225,180,0,Rural,No
c7e41d4e-6699-4852-bd7d-939a5783f5db,Female,Yes,3,Not Graduate,No,7602,4180,151,180,0,Urban,No
b27df720-3565-485f-9009-54f77fca0b84,Male,No,2,Graduate,No,3697,1029,253,480,1,Urban,Yes
09797b34-422c-4d4f-aa41-28449af91029,Female,No,0,Graduate,Yes,4515,2544,334,480,0,Urban,No
49dee0b8-7487-43ca-aedc-1dd64186df49,Female,No,1,Graduate,No,13197,1060,98,480,0,Semiurban,No
8737084b-a29c-4a2b-95a5-e58a25ca806e,Female,No,3,Not Graduate,No,6752,3839,352,180,0,Rural,No
81c3163b-1d2a-46f2-8f2e-fb0dc8c86718,Male,Yes,1,Not Graduate,No,2154,3778,499,360,0,Urban,No
7bd3542c-2a97-4404-bcf1-43ff1ad82576,Male,No,2,Graduate,Yes,5894,1552,127,300,1,Semiurban,Yes
436ee6d4-4e8e-40dd-82fe-469eb8b92d9e,Male,Yes,2,Graduate,No,8951,11,406,360,0,Rural,No
1a3f6c42-d223-4cda-943b-b79f12d83f10,Male,Yes,2,Graduate,Yes,13105,2082,156,180,0,Semiurban,No
eb9a913e-cc0f-4205-9cf7-f070abcc36a1,Female,No,1,Not Graduate,Yes,3220,591,473,240,1,Urban,No
894ca1bc-69e7-46a5-ba10-1e30894488a5,Female,No,3,Graduate,Yes,5581,28,230,360,1,Semiurban,Yes
a8362837-0370-4e2c-81a2-c0e586530756,Female,No,2,Graduate,No,14688,2633,212,300,1,Urban,Yes
d8f79330-248d-4511-b8b4-5f4290ce3140,Female,No,1,Not Graduate,Yes,11007,4111,238,180,1,Rural,Yes
2fb013f7-fe50-44f8-9cab-ba79a686ab46,Male,No,2,Graduate,Yes,7693,4890,97,180,0,Semiurban,No
81e77ca5-bdd6-4fbf-b3b5-f640c9a5d8e3,Male,No,3,Not Graduate,No,5683,4805,133,300,0,Semiurban,No
5bb0efca-291e-4ca3-9b7c-ef2193b6ec49,Male,Yes,0,Not Graduate,No,5664,1633,177,360,0,Semiurban,No
3f74d756-a4c8-45da-a115-c7f1af2c90b6,Female,Yes,2,Graduate,No,11388,152,120,360,1,Semiurban,Yes
f649086d-f5a9-4e4d-86fb-fe838b65966d,Female,Yes,0,Not Graduate,Yes,2867,4424,106,180,1,Urban,Yes
7d410fc5-be7a-45a9-8b73-580cf358158b,Female,Yes,2,Graduate,Yes,7636,1506,97,480,0,Urban,No
d18ea416-b4c7-4b17-b2fa-31bdb8f677f4,Male,Yes,1,Graduate,No,11214,3749,393,480,1,Semiurban,No
aef95a0e-6f89-4b84-be31-eed94aa443c3,Male,No,2,Not Graduate,Yes,5347,2094,458,240,0,Rural,No
0eb574de-2898-4de2-aa7e-f8d7b4eadbbe,Male,Yes,3,Graduate,No,6852,251,227,240,1,Rural,Yes
a220253c-ad38-4657-9a0c-d71dbebb612b,Female,No,1,Not Graduate,No,13461,932,306,300,0,Rural,No
39d93b73-9f02-4b98-8479-4a6ffb048a1a,Female,No,0,Graduate,No,8131,3676,111,300,0,Semiurban,No
1fee5750-18d5-41d1-863e-6b2b4a29305a,Male,No,2,Not Graduate,No,3896,1477,370,240,0,Rural,No
6b38957e-0ca1-4ce2-b449-d2f6b620842d,Male,Yes,2,Graduate,No,9257,2520,337,480,0,Semiurban,No
1ff3a49b-598c-49f7-9b82-9cd25d1ba432,Female,No,0,Not Graduate,No,12490,1318,183,300,0,Urban,No
9f0b9cd0-b40f-4259-962e-34a192b300f5,Female,No,3,Not Graduate,Yes,5726,202,108,300,1,Semiurban,Yes
f3c76509-4c33-4947-bfa3-8f697b09ff0b,Female,No,3,Not Graduate,Yes,10219,2807,497,180,1,Rural,No
dfa64388-52dc-490c-900b-213700260338,Female,No,1,Graduate,Yes,13999,3200,87,180,1,Rural,Yes
621f1616-16cc-4861-8d27-f22a2f302f4a,Male,No,3,Graduate,Yes,3194,1566,130,360,0,Rural,No
f3098d69-aeeb-45be-b3b7-93715f05baa2,Male,Yes,3,Graduate,Yes,14523,4336,367,300,0,Semiurban,No
98d3adeb-1999-4610-b4f9-15a2c895e03e,Female,No,0,Graduate,Yes,5935,4198,95,180,1,Urban,Yes
1c2449c3-8555-43e8-b6f1-8ae19e8bb01c,Male,Yes,2,Not Graduate,Yes,8488,2568,307,240,1,Semiurban,No
c3ad00ed-3ec1-48fe-a09e-5b93a77ce16c,Male,Yes,1,Not Graduate,Yes,14778,3423,459,360,1,Urban,No
bfd39d77-73e1-4a3f-87a1-123f52394f39,Female,No,2,Not Graduate,Yes,14422,2711,244,180,1,Rural,Yes
daf747f8-3e6c-4606-9969-e0ca0c09f908,Female,No,0,Graduate,Yes,2326,393,50,300,0,Semiurban,No
6e573371-f36c-406c-af32-a45e52f5411d,Male,No,0,Not Graduate,Yes,14877,746,176,360,0,Semiurban,No
93823644-ec10-4f4f-9493-d5ccc86e99ae,Male,Yes,0,Not Graduate,Yes,12568,3950,359,180,1,Rural,No
b08413b7-4211-4f0c-b65c-d63f7fcfba46,Female,No,1,Graduate,No,4334,1430,145,240,1,Urban,Yes
14dc6e9b-38cc-49a0-9705-ce4a6ee6b562,Female,No,3,Not Graduate,No,8756,214,352,240,0,Rural,No
dff6890f-74aa-4649-851f-6253b3d791d3,Male,Yes,1,Graduate,No,5903,3071,67,180,0,Rural,No
bd87280c-4dca-406d-8691-1adec61a5819,Female,No,1,Not Graduate,No,2705,1058,333,240,0,Rural,No
6bfdeb53-7761-4419-bea7-2783e1813517,Female,Yes,3,Not Graduate,No,6366,247,471,360,1,Semiurban,No
42370c01-6978-4b86-b091-883e60fdd5e3,Male,No,2,Not Graduate,Yes,14587,3755,84,180,0,Urban,No
212f081b-c2fe-4157-94a3-d0d30f2e08ea,Male,Yes,0,Not Graduate,Yes,12131,3365,52,480,0,Rural,No
b6ee5ff0-cec4-4fa7-a7eb-133cadaa4a44,Female,Yes,2,Graduate,Yes,10643,3550,398,240,0,Semiurban,No
3d9d47d7-1b12-4e0f-bd11-eb947f8c97da,Male,Yes,1,Graduate,No,13615,1923,158,240,1,Semiurban,Yes
180f4976-3dd2-40a1-8a95-1b08beb3900c,Male,No,2,Graduate,Yes,10771,1926,335,480,0,Rural,No
6ad183af-0191-4128-99da-fc756a074ff9,Female,No,2,Not Graduate,Yes,6562,1847,498,360,0,Semiurban,No
057f806e-1795-49ef-98ce-39e0743cc9b1,Female,Yes,1,Not Graduate,No,11998,634,317,480,0,Semiurban,No
2a3606f5-e741-40b2-b586-18440739bc95,Male,Yes,0,Not Graduate,Yes,11304,3621,422,480,1,Rural,No
58407a2a-1b92-46f9-bcde-cc3d161bd9e2,Female,Yes,3,Graduate,No,10598,1516,361,180,1,Urban,No
0bc638a1-2c16-4a85-9742-46eda4a0bd91,Female,No,3,Graduate,No,3228,3572,312,240,1,Semiurban,No
01fe4476-729b-4eb4-be6a-d7cbd6fa6f24,Male,No,2,Graduate,No,5507,692,358,180,0,Semiurban,No
f2e2f54d-0e23-4475-80aa-4288d3debeea,Male,Yes,0,Graduate,No,6693,199,129,240,1,Urban,Yes
c1432b85-2478-467f-9fb3-ada054b61299,Female,No,3,Not Graduate,No,9677,2555,246,240,0,Urban,No
62dd3f9e-bbd3-4f60-8aa3-e153a568a566,Female,No,1,Not Graduate,No,2004,3478,124,240,0,Urban,No
0426320c-d2a6-496d-ad39-088dd1b475c3,Female,Yes,3,Not Graduate,No,13635,3398,143,240,1,Urban,Yes
6b711de3-8e46-4fec-9c4f-b1c22fb1c3fb,Female,No,3,Graduate,Yes,9665,598,466,300,1,Urban,No
54504db1-9c6a-40db-bf86-e4b51109e140,Female,Yes,2,Not Graduate,No,10499,4826,243,480,1,Semiurban,Yes
c3f2572e-1deb-46df-b5a2-5e6aceb4be6e,Female,No,1,Not Graduate,Yes,13348,2544,426,240,0,Rural,No
368696b0-2908-454e-8c84-4435926f7b27,Female,No,0,Graduate,No,4274,4736,315,180,1,Semiurban,No
d2113e36-898e-4f30-a234-572e8d97b037,Female,Yes,0,Graduate,No,9213,3770,300,300,0,Semiurban,No
babd9b8c-b448-4073-af15-b5e750671a53,Male,No,2,Not Graduate,Yes,14044,71,157,180,0,Rural,No
91ab3bf9-52de-4167-9c81-e0a7fe2d1998,Female,Yes,3,Not Graduate,Yes,4690,2645,87,480,1,Semiurban,Yes
18383de4-2c1d-415b-be60-204bf0850ba6,Female,Yes,2,Graduate,No,12248,3630,451,360,0,Semiurban,No
4884a1f8-f2b4-4300-b89b-35a26f52f5d2,Male,Yes,3,Graduate,Yes,3457,3444,471,360,0,Semiurban,No
9893070d-b8c4-4acb-a84a-0058582824f7,Male,Yes,2,Graduate,Yes,12456,3702,455,240,0,Rural,No
d2a5b98a-3edf-424b-80e9-1078046eb66d,Female,Yes,1,Graduate,No,13521,3368,338,180,1,Semiurban,No
c3da314d-4121-46e8-96bd-0ae142ce85af,Male,No,1,Not Graduate,No,14679,4568,58,480,0,Semiurban,No
381506d2-be15-4f1b-a8d5-59368d212165,Male,No,3,Graduate,No,3198,1825,314,240,1,Urban,No
2f164c63-6fd0-43f3-b2cd-109085611757,Male,Yes,3,Graduate,No,2516,4708,202,240,1,Rural,Yes
b0b1e213-1c78-4499-b615-9b104dde807c,Male,No,2,Graduate,Yes,13659,3142,226,180,1,Semiurban,Yes
89e15f91-57d6-4967-91dc-0e256c24833a,Male,No,2,Not Graduate,Yes,4243,1214,454,240,0,Rural,No
60cc50e8-e8ad-496f-a535-492972e4c647,Male,Yes,1,Graduate,No,3392,1793,61,180,0,Urban,No
73e9556e-2dd1-41d5-aa17-4c55a32f2dc9,Female,No,0,Graduate,No,9230,1171,83,480,0,Semiurban,No
f58d3455-1ae0-4599-967a-d29bd98eb031,Female,No,0,Graduate,No,14854,3934,348,240,0,Urban,No
e6c7b733-509c-4270-8d1f-ecf1f1870271,Female,No,0,Not Graduate,No,9619,3584,423,180,0,Urban,No
f630e8c7-7e85-4d59-a30a-a0a5c2437208,Female,Yes,3,Graduate,No,2766,4974,450,180,1,Semiurban,No
f6da3dc6-df3b-476e-9cc3-dc6a014df138,Female,Yes,2,Not Graduate,Yes,13663,4456,415,300,0,Urban,No
6ee5267d-09f2-4ef6-80fc-fddac1b9a6a9,Female,Yes,0,Graduate,Yes,5564,4099,394,180,0,Semiurban,No
96025e4a-b1a0-47d3-9604-cc8357f758d3,Male,Yes,1,Not Graduate,Yes,2323,248,125,240,0,Rural,No
e5c924e2-6281-41e7-88f4-57e7db7244bd,Male,No,1,Graduate,No,11837,4639,142,360,0,Urban,No
a3466a01-ea35-4f5c-91dc-b90cb04575ad,Male,Yes,1,Not Graduate,No,14691,2630,238,300,1,Rural,Yes
4e27a4ce-8852-4609-a43d-e888f0bbff84,Female,No,3,Graduate,No,12120,2477,82,180,0,Urban,No
2388b603-a399-4513-ac65-a4acf4b906a3,Male,Yes,3,Graduate,No,13802,1885,457,360,1,Urban,No
a2c50c92-0484-447d-a6de-310576e08d5f,Female,Yes,3,Not Graduate,Yes,11826,3167,349,240,0,Rural,No
aeb25ac1-6dbe-44b7-9dd1-d137bf2a357d,Male,Yes,0,Graduate,No,9453,3063,125,480,0,Urban,No
087759aa-f407-41b0-9bb3-24ce64c07d05,Female,No,2,Graduate,Yes,2298,1596,444,480,1,Urban,No
90b3c247-d2fb-41d4-9d38-8b7f4622f7c0,Female,No,0,Graduate,Yes,4082,3691,399,360,1,Urban,No
8df7eaa2-2e80-4301-af6e-0a97522bf5f7,Female,Yes,2,Graduate,No,9019,3129,366,180,1,Semiurban,No
6a951bf7-ed06-4099-b318-2695fc50eab5,Male,Yes,2,Graduate,No,7421,4978,166,180,0,Urban,No
e7d9cfdf-669f-4aaf-93e9-4b2268521c53,Female,No,0,Graduate,No,13316,104,195,360,1,Semiurban,Yes
37503293-06f5-40c7-8e98-2781f10309dd,Male,Yes,1,Not Graduate,Yes,5771,3472,264,180,1,Rural,Yes
dbbe27de-f6c7-416c-a480-6fac4f5c5282,Female,No,0,Not Graduate,Yes,3879,710,120,240,1,Urban,Yes
764562ab-99db-45c3-a285-7b57035ff19c,Male,No,0,Graduate,No,12521,241,123,300,1,Rural,Yes
8add332d-768d-4301-aa54-85a91adad8e3,Male,No,0,Not Graduate,No,6876,1742,444,360,1,Urban,No
9b10294d-e2b3-474e-91ec-b7ff878b70cb,Male,Yes,0,Graduate,Yes,10311,1292,385,300,0,Rural,No
1e0e34b5-3d8a-4662-b253-c39e554791b3,Female,No,3,Graduate,No,12157,33,104,480,1,Semiurban,Yes
b95961ef-4c63-4c7c-8238-030d8acc8de0,Female,Yes,0,Not Graduate,Yes,3993,1438,467,480,0,Urban,No
f143ef5c-ad44-454c-aeda-84e78e2ea19d,Male,No,0,Not Graduate,No,14420,2194,101,360,0,Rural,No
f6579066-23d1-4014-9914-103abd49e073,Male,No,1,Graduate,No,9904,3455,109,300,1,Rural,Yes
3eb91866-8ecf-42a5-a9a5-0a427804b0e2,Female,Yes,2,Not Graduate,No,5082,9,399,360,1,Urban,No
5a45224a-1dad-4046-88b7-e44a909d2486,Male,Yes,3,Not Graduate,No,4914,1636,121,480,1,Semiurban,Yes
dfd56fc1-f32b-4a99-b21f-7bc4c38d0b9a,Female,No,0,Not Graduate,Yes,13355,3077,367,300,1,Urban,No
3fa912f5-51ef-4683-aa1c-1dce8d180723,Male,No,2,Graduate,No,7124,2430,273,240,0,Rural,No
7d95fcb9-3ab0-4006-932b-2568f69b13fa,Male,No,0,Graduate,No,5109,497,440,360,1,Urban,No
bfcbcbd6-5b21-4d40-92bb-f37200999e22,Male,No,0,Not Graduate,No,2453,3734,389,180,0,Semiurban,No
3e262ee8-96c0-44ee-a057-c75c1c1d6b2a,Female,Yes,1,Not Graduate,No,12142,348,166,240,1,Rural,Yes
a7c597d6-0900-4ae7-b316-2e5ace630ac9,Male,Yes,1,Graduate,No,13254,4906,331,300,0,Urban,No
d78a9125-ce78-4459-b46a-70f9d13e7c5b,Female,No,1,Graduate,No,2482,1883,217,240,0,Rural,No
cddfafcc-3380-44bf-8b81-8c5b35518534,Male,No,2,Graduate,Yes,4711,1108,498,480,0,Rural,No
89eea97f-51f1-4f15-a5f3-e3d4c7540920,Female,Yes,3,Graduate,Yes,3762,4725,102,300,1,Rural,Yes
05665c97-781e-495e-b814-ac09be581456,Female,No,1,Not Graduate,Yes,12020,3709,368,480,0,Rural,No
628e5109-a872-4e5d-bba4-4606604a9aa2,Female,No,1,Not Graduate,No,6015,1984,73,180,0,Rural,No
6062a238-a62f-4e28-bf87-98c1ad44762c,Male,Yes,3,Not Graduate,Yes,8236,900,134,240,0,Rural,No
21b5b837-c916-4006-a9f5-4743d97e5a88,Male,Yes,2,Graduate,No,3591,567,167,300,1,Rural,Yes
dffdc44d-13ec-4a19-9c8f-5f46a2da5c99,Female,No,1,Not Graduate,Yes,5708,1116,363,480,1,Urban,No
342eeef5-1997-4c24-8235-3a234a8937af,Female,Yes,2,Not Graduate,Yes,11041,2290,307,180,1,Semiurban,No
732bd392-fed7-4630-a588-f6b21b0aa2be,Male,No,1,Not Graduate,No,9966,4144,453,480,1,Rural,No
fed31506-42ad-4d0a-85ad-9453003671bc,Male,No,3,Graduate,No,13331,2424,88,180,0,Semiurban,No
e518d827-0c28-4af3-9f4c-8c5f346ffabb,Female,No,3,Not Graduate,Yes,10418,1728,384,180,1,Rural,No
0825dba7-2a42-4ab6-80d8-5ed620d7d037,Male,Yes,0,Graduate,Yes,3229,553,216,180,1,Rural,No
941be9c7-6c61-4c2c-8a3e-92c09a18ee50,Male,No,0,Not Graduate,Yes,12734,3857,67,360,1,Urban,Yes
40f688d7-0777-445a-a0ea-a14a643836c4,Female,No,3,Not Graduate,Yes,14725,1190,360,300,0,Urban,No
7785daee-61a4-4a0e-8187-0f7dc04f46fa,Male,No,2,Not Graduate,Yes,12918,1692,115,300,0,Rural,No
770fdbd9-9ff2-49f3-ac18-774befbdf927,Male,Yes,3,Graduate,No,13305,4541,465,180,1,Urban,No
0a81713c-7aca-451e-932d-8ef0ec357aec,Female,Yes,1,Graduate,No,8752,4901,424,240,0,Urban,No
c81b7df3-ce08-40b9-ba17-5190f603e2c8,Female,No,1,Not Graduate,No,6072,232,495,180,0,Urban,No
4d90eba0-4126-4a43-ad86-91e2eaba90a1,Female,Yes,2,Not Graduate,Yes,2603,2606,416,360,1,Rural,No
c0f3b26a-d3d4-4729-8442-d2f988669d2b,Male,Yes,0,Not Graduate,Yes,9826,2708,494,300,1,Rural,No
3e4696d9-bb5d-4522-9580-082231d4955c,Female,Yes,2,Graduate,No,8379,606,347,180,0,Rural,No
e30a2328-4b5e-4136-a3d0-4e1726fe6a9e,Female,Yes,2,Not Graduate,No,7513,4023,346,480,0,Urban,No
a23edd24-5c1f-4980-9851-85ea0b5e25b7,Female,Yes,1,Graduate,Yes,11093,2505,57,480,0,Urban,No
b99204ca-a734-40b4-8ae5-1db48e1088a9,Male,No,1,Not Graduate,Yes,10408,1697,325,360,1,Semiurban,No
3884641f-4c55-49b4-8484-7483d5778d2e,Female,Yes,3,Not Graduate,Yes,8603,3014,145,180,0,Semiurban,No
21112889-5d3e-43a5-a7f2-1a7f9c3ce568,Female,No,0,Graduate,No,13149,4627,407,300,0,Semiurban,No
ac1de7d5-12c6-49fc-a666-28093bbdd0a6,Female,No,1,Not Graduate,Yes,4325,2079,438,180,1,Urban,No
f8392927-e3f8-4b1e-bce6-881da2a21692,Male,Yes,2,Not Graduate,Yes,3554,3137,101,300,1,Rural,Yes
64aae8f8-6ab1-49e0-b3b3-306104ffb275,Female,Yes,2,Not Graduate,Yes,14017,3086,136,240,0,Urban,No
3513988e-3041-482a-8d58-82ecae99d60e,Male,Yes,1,Not Graduate,No,2084,2255,176,180,0,Rural,No
e44be27e-1cae-4b1f-9be4-9778415f8d44,Female,No,1,Graduate,Yes,12139,395,470,300,0,Urban,No
74974c6c-5d1b-44c8-8eed-1d7b5fdc4792,Male,Yes,1,Graduate,No,10866,1504,185,240,0,Rural,No
4fe1d517-7001-46f4-acf3-74aedf50293d,Male,Yes,1,Graduate,No,12532,495,462,360,1,Rural,No
37eb2a47-9eff-4baa-a479-82bf59b84337,Male,No,2,Graduate,No,11997,1366,146,300,1,Urban,Yes
7bfae27b-e1f3-4ccc-b18e-3fe64c0bec2c,Male,No,0,Not Graduate,No,2640,3183,171,180,0,Urban,No
7a271f94-528d-479e-a51d-d6b4b5d2c29b,Female,Yes,0,Graduate,Yes,3011,2997,192,180,1,Rural,Yes
6eda9482-2911-44e3-8c9f-eba12d67fc0a,Female,No,0,Graduate,Yes,11512,4141,333,300,0,Urban,No
d34c5e5f-74b9-4c84-a0ed-effd494f0320,Female,Yes,3,Not Graduate,No,7062,4079,492,360,1,Urban,No
236b3032-8dc8-42e9-9c2b-674f57257dc8,Female,Yes,1,Not Graduate,Yes,5934,4568,308,480,0,Rural,No
efe29448-3d21-47ca-8dad-eceaf0216b56,Male,Yes,0,Not Graduate,Yes,4173,218,190,180,0,Rural,No
33a7b8ee-a0d7-49ec-8235-672c2fba7b0b,Male,No,0,Graduate,Yes,11437,524,231,300,1,Semiurban,Yes
da1f54e9-5947-47c1-94ae-d0287e094226,Female,No,0,Graduate,Yes,4289,1307,427,480,0,Urban,No
ab402455-c445-4c24-b43e-4473cb8214f9,Female,Yes,3,Graduate,No,14429,282,192,240,1,Urban,Yes
9dfdaa09-afe5-458d-ab33-c41638977594,Female,No,2,Graduate,No,9231,650,430,240,0,Semiurban,No
177b687f-b59b-45cb-9274-952e06ee1993,Male,Yes,3,Not Graduate,No,9097,1835,276,360,0,Semiurban,No
b7a8e43e-9138-4be8-9f2f-c6e5e00196b9,Male,Yes,0,Graduate,Yes,8606,3005,344,300,0,Urban,No
50a721d5-d7ad-42d2-a871-abe3d3cf27c8,Female,No,1,Graduate,No,6372,1771,314,180,0,Semiurban,No
5e4eb8fe-78fe-4e22-bae7-34a5516a3155,Male,No,0,Not Graduate,Yes,13627,789,323,360,1,Rural,No
ad3e9cb2-85d9-43fd-a51f-655ee027e093,Female,Yes,0,Graduate,Yes,10922,1008,281,240,1,Rural,Yes
2cd951af-0d74-4c63-9013-d2bc03eb8b7e,Male,No,1,Not Graduate,No,6283,631,383,360,0,Urban,No
1def1b8f-0205-4c90-9c65-9313b515eca7,Male,No,3,Graduate,No,12660,100,323,180,0,Semiurban,No
2e1b84c0-52ff-4367-8e75-655aaaeb26a3,Female,Yes,1,Graduate,No,14135,3517,143,180,0,Urban,No
0f398763-09ae-40d8-b2c8-77f829b2dec6,Female,No,2,Graduate,No,13684,1697,435,180,0,Semiurban,No
6237c993-ba98-4b6e-82f7-2a36b26951a0,Male,No,3,Not Graduate,No,11315,1705,216,360,0,Semiurban,No
0db299dc-6856-460a-8d2b-dc331df51827,Female,Yes,2,Graduate,No,5716,2595,199,300,1,Rural,Yes
a085164c-3312-4f7e-bd31-c1da945e4e8e,Male,No,0,Graduate,Yes,4142,4538,183,360,0,Urban,No
b9d3fea7-4740-46d1-a8ef-922c40eef1e6,Female,Yes,0,Not Graduate,No,3414,3675,104,180,0,Semiurban,No
eec4d681-1a51-42e2-a2bb-2c47482a2ed8,Male,No,0,Graduate,Yes,9999,1742,54,480,1,Urban,Yes
75086bd0-ee2d-4ea8-95fa-c6f2e1a5fb9e,Female,No,1,Not Graduate,No,11830,4303,103,480,0,Rural,No
52e3b6f6-eb52-4740-91a7-040bb0725226,Female,Yes,0,Graduate,No,8396,1922,426,240,1,Urban,No
23e3a2df-ae66-4eb6-98a3-49546129c27f,Male,No,3,Graduate,No,10553,3346,210,180,1,Semiurban,Yes
6e5ac3e6-00bc-4879-8015-e2bc6ec2fb07,Male,No,3,Graduate,Yes,9246,1209,125,180,1,Semiurban,Yes
411b18cd-25af-4172-a37b-570fe1752142,Male,Yes,2,Graduate,No,2546,1972,393,300,1,Urban,No
d38b61da-4010-4385-a8d1-6b0cc6b7e2c0,Male,Yes,2,Graduate,No,13203,1131,60,300,0,Rural,No
99f6d843-9b76-41fb-bc02-a4f2b3974ee8,Male,No,3,Graduate,No,7921,4124,391,300,1,Rural,No
a6472b6b-fdaa-4202-be2d-31a5ec98709b,Male,Yes,3,Not Graduate,No,11072,652,247,480,0,Rural,No
19a1bf65-5af4-47d5-b827-a164767968a0,Male,Yes,2,Not Graduate,Yes,3327,1542,235,300,1,Urban,Yes
6f60b3fb-c1ed-4ad8-bfb0-217080e1b705,Female,No,2,Not Graduate,Yes,8141,3193,305,300,0,Semiurban,No
40941028-abbd-469d-9321-261ccb64606b,Male,Yes,0,Graduate,No,3134,31,376,360,1,Semiurban,No
2a10a1f4-9691-42bd-865b-a1c7d586f695,Male,No,2,Graduate,Yes,2176,4528,389,480,1,Rural,No
b41d28cb-f9f6-4ee4-8d9e-6c2afa5a0b36,Male,Yes,2,Graduate,No,4697,313,150,480,1,Semiurban,Yes
75297f26-e971-4113-a2d2-84b7c658469f,Female,Yes,2,Graduate,Yes,7746,669,364,300,0,Semiurban,No
b725d4b9-8bd5-415a-bb11-fd2e0541a51d,Male,Yes,3,Not Graduate,Yes,8820,1645,122,240,1,Urban,Yes
c37d091d-4a45-4634-b4e2-8c89c32ab062,Female,Yes,3,Not Graduate,Yes,5455,1028,158,480,1,Semiurban,Yes
e74a3dac-d32d-4d7f-8dbf-cf74f3f306d1,Female,Yes,0,Not Graduate,Yes,6450,4968,442,480,1,Rural,No
42dfb701-cb5c-4a06-87f0-65f4c1c2203d,Female,No,0,Not Graduate,No,9738,546,202,300,1,Rural,Yes
f5d3d74b-e65d-4bee-8f6d-85bc2696b64b,Male,Yes,1,Not Graduate,Yes,6088,1027,391,240,1,Rural,No
e71e327f-f936-40e0-8145-2af335cd96df,Male,No,1,Graduate,Yes,9992,2387,188,300,0,Rural,No
bdaa3d58-cf9d-418e-83d8-b4790ea5ecd9,Male,Yes,3,Not Graduate,No,9857,1516,369,480,1,Rural,No
6af1995d-0d80-4a03-9d39-e62349ec45ae,Male,No,2,Graduate,No,11661,3184,355,360,1,Semiurban,No
8d2559ea-3368-4f96-8b35-b23a1a55fed0,Male,No,0,Graduate,Yes,14981,1385,156,360,0,Semiurban,No
d28cee5e-7783-4fe5-abbc-1bd568c37cdb,Male,No,3,Graduate,No,3365,367,55,480,1,Rural,No
d148a0c8-02f6-456b-9cd1-047252ac0215,Female,Yes,3,Graduate,No,13125,3254,52,240,0,Urban,No
52176912-8828-4493-8fdc-e97ef0d5ed38,Male,Yes,0,Not Graduate,No,3418,239,424,360,0,Urban,No
65f73d24-f5e3-43ce-ae6d-b23bc2a9efc2,Male,No,0,Not Graduate,No,14331,2259,451,300,1,Semiurban,No
dff46e13-3318-4ba4-b136-327088a1ca2f,Female,Yes,2,Graduate,Yes,3247,1638,297,300,1,Rural,Yes
1cc8615a-3bd6-4480-b349-0ca734c980fc,Female,Yes,1,Graduate,Yes,14866,3024,395,300,0,Urban,No
ac3a3dcc-abb4-4057-8a34-5a19f9eae627,Male,Yes,0,Graduate,Yes,6266,2685,412,360,0,Semiurban,No
bc555c2c-463f-4f80-8e93-5cc6ffc9ffbf,Male,Yes,3,Not Graduate,Yes,12953,1989,149,180,1,Rural,Yes
36bc21e1-92fa-4679-b7e6-27f92f7eca70,Female,Yes,2,Not Graduate,Yes,6928,3792,120,180,1,Rural,Yes
b4fbba4c-285c-444f-bde2-e8e644e0e333,Male,No,2,Not Graduate,No,9288,4022,275,480,0,Urban,No
57114dfb-2312-4c19-8207-95ddd7953541,Female,No,2,Graduate,No,2752,2845,408,240,1,Semiurban,No
e6f03853-88a7-49ce-a9e3-f3ef05e3f654,Male,Yes,1,Graduate,Yes,14603,3470,77,180,1,Urban,Yes
c983b185-1553-4764-8cf8-dc3f5d076f4f,Female,No,3,Graduate,No,3290,2528,261,180,1,Urban,Yes
72cfdedf-224f-4ec7-8c86-c147646cadf4,Male,Yes,1,Not Graduate,No,14915,79,62,480,0,Urban,No
1a0873a7-0561-46c5-8d2a-4ee055e6d3a7,Female,No,1,Not Graduate,No,13834,3481,483,180,0,Semiurban,No
